Bedrooms,Bathrooms,Area,Price,Location,Property Type,Compound
0,0,32,"6,240,000","New Capital City, Egypt",Retail,Pagoda Business Complex 
1,1,58,"2,202,000","New Capital City, Egypt",Apartment,Bleu Vert 
2,3,136,"3,654,000","New Capital City, Egypt",Apartment,Bleu Vert 
2,2,143,"3,756,000","New Capital City, Egypt",Apartment,Bleu Vert 
2,2,143,"4,163,000","New Capital City, Egypt",Apartment,Bleu Vert 
3,3,164,"4,168,000","New Capital City, Egypt",Apartment,Bleu Vert 
2,3,140,"4,192,000","New Capital City, Egypt",Apartment,Bleu Vert 
2,3,136,"4,196,000","New Capital City, Egypt",Apartment,Bleu Vert 
3,3,159,"4,283,000","New Capital City, Egypt",Apartment,Bleu Vert 
1,1,93,"4,565,000","New Capital City, Egypt",Apartment,Bleu Vert 
3,3,165,"4,607,000","New Capital City, Egypt",Apartment,Bleu Vert 
3,3,173,"4,678,000","New Capital City, Egypt",Apartment,Bleu Vert 
3,3,188,"4,870,000","New Capital City, Egypt",Apartment,Bleu Vert 
3,4,277,"16,111,000","New Capital City, Egypt",Twinhouse,Bleu Vert 
4,4,292,"19,066,000","New Capital City, Egypt",Twinhouse,Bleu Vert 
3,4,224,"11,189,000","New Capital City, Egypt",Townhouse,Bleu Vert 
3,4,247,"15,169,000","New Capital City, Egypt",Townhouse,Bleu Vert 
0,0,33,"2,278,250","New Capital City, Egypt",Office,Modon Green River Tower
0,0,51,"3,690,580","New Capital City, Egypt",Office,Modon Green River Tower
0,0,153,"10,998,845","New Capital City, Egypt",Office,Modon Green River Tower
0,0,47,"2,289,000","New Capital City, Egypt",Office,Entrada Avenue
0,0,65,"3,185,000","New Capital City, Egypt",Office,Entrada Avenue
0,0,86,"4,173,000","New Capital City, Egypt",Office,Entrada Avenue
0,0,125,"6,032,000","New Capital City, Egypt",Office,Entrada Avenue
0,0,136,"7,644,000","New Capital City, Egypt",Office,Entrada Avenue
0,0,174,"15,467,000","New Capital City, Egypt",Retail,Entrada Avenue
0,0,219,"21,233,000","New Capital City, Egypt",Retail,Entrada Avenue
2,1,130,"3,222,304","New Capital City, Egypt",Apartment,Midtown condo
2,1,115,"3,629,519","New Capital City, Egypt",Apartment,Midtown condo
3,3,180,"3,936,752","New Capital City, Egypt",Apartment,Midtown condo
2,1,130,"4,126,299","New Capital City, Egypt",Apartment,Midtown condo
3,3,170,"4,629,329","New Capital City, Egypt",Apartment,Midtown condo
3,3,200,"4,680,361","New Capital City, Egypt",Apartment,Midtown condo
3,3,215,"4,791,798","New Capital City, Egypt",Apartment,Midtown condo
3,3,195,"4,819,917","New Capital City, Egypt",Apartment,Midtown condo
3,3,200,"5,501,898","New Capital City, Egypt",Apartment,Midtown condo
4,3,230,"5,509,370","New Capital City, Egypt",Apartment,Midtown condo
3,3,250,"5,539,199","New Capital City, Egypt",Apartment,Midtown condo
3,3,225,"5,623,931","New Capital City, Egypt",Apartment,Midtown condo
3,3,170,"2,300,000","New Capital City, Egypt",Apartment,Midtown condo
3,3,210,"4,500,000","New Capital City, Egypt",Apartment,Midtown condo
3,3,210,"4,500,000","New Capital City, Egypt",Apartment,Midtown condo
3,3,210,"6,196,125","New Capital City, Egypt",Apartment,Midtown condo
3,3,250,"5,899,547","New Capital City, Egypt",Apartment,Midtown condo
3,3,225,"5,899,920","New Capital City, Egypt",Apartment,Midtown condo
4,3,230,"7,029,159","New Capital City, Egypt",Apartment,Midtown condo
3,3,300,"8,097,420","New Capital City, Egypt",Apartment,Midtown condo
3,3,170,"2,300,000","New Capital City, Egypt",Apartment,Midtown condo
3,3,210,"4,500,000","New Capital City, Egypt",Apartment,Midtown condo
3,3,210,"4,500,000","New Capital City, Egypt",Apartment,Midtown condo
3,3,210,"6,196,125","New Capital City, Egypt",Apartment,Midtown condo
0,0,30,"2,400,000","New Capital City, Egypt",Office,Champs Elysees Mall
2,3,125,"4,430,000","New Capital City, Egypt",Apartment,OIA Compound 
3,3,165,"5,300,000","New Capital City, Egypt",Apartment,OIA Compound 
2,2,148,"5,475,400","New Capital City, Egypt",Apartment,OIA Compound 
3,3,165,"5,636,600","New Capital City, Egypt",Apartment,OIA Compound 
3,3,185,"5,900,000","New Capital City, Egypt",Apartment,OIA Compound 
3,3,192,"6,526,000","New Capital City, Egypt",Apartment,OIA Compound 
3,3,199,"6,718,000","New Capital City, Egypt",Apartment,OIA Compound 
3,3,222,"7,010,000","New Capital City, Egypt",Apartment,OIA Compound 
3,3,192,"7,014,400","New Capital City, Egypt",Apartment,OIA Compound 
3,3,214,"7,917,400","New Capital City, Egypt",Apartment,OIA Compound 
3,3,222,"7,975,400","New Capital City, Egypt",Apartment,OIA Compound 
3,2,154,"2,518,425","New Capital City, Egypt",Apartment,OIA Compound 
3,3,165,"2,600,000","New Capital City, Egypt",Apartment,OIA Compound 
3,2,165,"2,688,575","New Capital City, Egypt",Apartment,OIA Compound 
3,2,185,"3,229,000","New Capital City, Egypt",Apartment,OIA Compound 
2,2,135,"2,693,250","New Capital City, Egypt",Apartment,La Verde New Capital
3,2,155,"3,092,250","New Capital City, Egypt",Apartment,La Verde New Capital
4,3,255,"5,087,250","New Capital City, Egypt",Apartment,La Verde New Capital
0,0,49,"2,698,850","New Capital City, Egypt",Clinic,Zia Business Complex
0,0,159,"19,086,295","New Capital City, Egypt",Retail,Zia Business Complex
0,0,135,"31,625,286","New Capital City, Egypt",Retail,Zia Business Complex
1,1,65,"2,744,444","New Capital City, Egypt",Apartment,RIVAN 
3,3,182,"7,082,790","New Capital City, Egypt",Apartment,RIVAN 
4,4,212,"7,872,000","New Capital City, Egypt",Apartment,RIVAN 
4,3,396,"14,794,000","New Capital City, Egypt",Duplex,RIVAN 
0,0,49,"2,964,000","New Capital City, Egypt",Clinic,Dorado
0,0,114,"6,853,000","New Capital City, Egypt",Office,Dorado
0,0,45,"3,843,000","New Capital City, Egypt",Retail,Dorado
0,0,36,"5,082,000","New Capital City, Egypt",Retail,Dorado
0,0,80,"6,072,262","New Capital City, Egypt",Office,Audaz
0,0,33,"2,970,000","New Capital City, Egypt",Retail,Audaz
0,0,42,"4,284,000","New Capital City, Egypt",Retail,Audaz
0,0,55,"6,875,000","New Capital City, Egypt",Retail,Audaz
0,0,72,"7,272,000","New Capital City, Egypt",Retail,Audaz
0,0,72,"7,272,000","New Capital City, Egypt",Retail,Audaz
0,0,84,"8,720,158","New Capital City, Egypt",Retail,Audaz
2,2,127,"2,999,000","New Capital City, Egypt",Apartment,Boardwalk
2,2,118,"3,131,700","New Capital City, Egypt",Apartment,Boardwalk
3,3,180,"4,196,010","New Capital City, Egypt",Apartment,Boardwalk
3,3,231,"5,625,900","New Capital City, Egypt",Apartment,Boardwalk
3,2,209,"5,925,312","New Capital City, Egypt",Apartment,Boardwalk
3,2,180,"3,075,000","New Capital City, Egypt",Apartment,Boardwalk
3,4,252,"7,560,000","New Capital City, Egypt",Duplex,Boardwalk
4,4,363,"9,421,500","New Capital City, Egypt",Duplex,Boardwalk
3,3,123,"3,173,605","New Capital City, Egypt",Apartment,Venia
3,2,154,"3,549,780","New Capital City, Egypt",Apartment,Venia
3,2,161,"3,663,555","New Capital City, Egypt",Apartment,Venia
3,3,136,"3,702,300","New Capital City, Egypt",Apartment,Venia
3,3,215,"4,697,750","New Capital City, Egypt",Apartment,Venia
0,0,35,"3,311,000","New Capital City, Egypt",Office,Double Two Towers 
0,0,43,"9,403,740","New Capital City, Egypt",Retail,Double Two Towers 
0,0,44,"13,301,000","New Capital City, Egypt",Retail,Double Two Towers 
2,2,129,"3,384,960","New Capital City, Egypt",Apartment,Oro
2,2,152,"3,789,360","New Capital City, Egypt",Apartment,Oro
2,2,160,"4,033,600","New Capital City, Egypt",Apartment,Oro
3,3,186,"4,887,540","New Capital City, Egypt",Apartment,Oro
3,3,194,"4,908,200","New Capital City, Egypt",Apartment,Oro
3,3,202,"5,243,900","New Capital City, Egypt",Apartment,Oro
3,3,209,"5,371,800","New Capital City, Egypt",Apartment,Oro
4,3,206,"5,481,660","New Capital City, Egypt",Apartment,Oro
3,3,217,"5,997,880","New Capital City, Egypt",Apartment,Oro
2,2,106,"3,498,000","New Capital City, Egypt",Apartment,Pukka l
2,2,147,"4,851,000","New Capital City, Egypt",Apartment,Pukka l
3,3,194,"4,900,000","New Capital City, Egypt",Apartment,Pukka l
3,3,227,"5,675,000","New Capital City, Egypt",Apartment,Pukka l
0,0,33,"3,600,000","New Capital City, Egypt",Office,Levels Business Tower
0,0,34,"8,900,000","New Capital City, Egypt",Retail,Levels Business Tower
0,0,40,"3,601,220","New Capital City, Egypt",Clinic,I-Business Park
0,0,72,"7,444,800","New Capital City, Egypt",Clinic,I-Business Park
0,0,93,"9,616,200","New Capital City, Egypt",Clinic,I-Business Park
0,0,154,"15,862,000","New Capital City, Egypt",Clinic,I-Business Park
0,0,36,"4,058,579","New Capital City, Egypt",Office,I-Business Park
0,0,48,"5,585,904","New Capital City, Egypt",Office,I-Business Park
0,0,70,"7,820,680","New Capital City, Egypt",Office,I-Business Park
0,0,92,"10,500,000","New Capital City, Egypt",Office,I-Business Park
0,0,108,"11,305,440","New Capital City, Egypt",Office,I-Business Park
0,0,154,"16,570,400","New Capital City, Egypt",Office,I-Business Park
0,0,383,"153,439,747","New Capital City, Egypt",Office,I-Business Park
0,0,32,"9,136,540","New Capital City, Egypt",Retail,I-Business Park
0,0,44,"11,369,288","New Capital City, Egypt",Retail,I-Business Park
0,0,55,"14,047,268","New Capital City, Egypt",Retail,I-Business Park
0,0,66,"15,702,670","New Capital City, Egypt",Retail,I-Business Park
0,0,77,"19,632,039","New Capital City, Egypt",Retail,I-Business Park
0,0,89,"21,130,956","New Capital City, Egypt",Retail,I-Business Park
0,0,100,"21,829,500","New Capital City, Egypt",Retail,I-Business Park
0,0,131,"34,405,599","New Capital City, Egypt",Retail,I-Business Park
0,0,142,"37,068,248","New Capital City, Egypt",Retail,I-Business Park
0,0,157,"41,244,952","New Capital City, Egypt",Retail,I-Business Park
0,0,187,"45,168,826","New Capital City, Egypt",Retail,I-Business Park
0,0,300,"81,860,700","New Capital City, Egypt",Retail,I-Business Park
0,0,61,"3,696,000","New Capital City, Egypt",Office,Solano
0,0,56,"11,314,500","New Capital City, Egypt",Retail,Solano
3,3,176,"3,742,288","New Capital City, Egypt",Apartment,IL Mondo 
3,3,176,"4,816,592","New Capital City, Egypt",Apartment,IL Mondo 
4,3,285,"7,799,595","New Capital City, Egypt",Apartment,IL Mondo 
0,0,39,"3,771,500","New Capital City, Egypt",Retail,Verona
0,0,59,"5,337,000","New Capital City, Egypt",Retail,Verona
0,0,43,"8,847,390","New Capital City, Egypt",Retail,Verona
3,3,145,"3,957,775","New Capital City, Egypt",Apartment,Ramatan 
3,3,155,"3,991,250","New Capital City, Egypt",Apartment,Ramatan 
3,3,190,"4,853,360","New Capital City, Egypt",Apartment,Ramatan 
4,3,197,"4,023,170","New Capital City, Egypt",Apartment,Ray Residence
3,3,165,"4,144,750","New Capital City, Egypt",Apartment,Ray Residence
3,3,185,"4,316,950","New Capital City, Egypt",Apartment,Ray Residence
5,3,225,"5,428,375","New Capital City, Egypt",Apartment,Ray Residence
4,4,455,"9,172,010","New Capital City, Egypt",Villa,Ray Residence
6,4,350,"8,741,125","New Capital City, Egypt",Duplex,Ray Residence
0,0,37,"4,039,104","New Capital City, Egypt",Office,Striple Walk
0,0,45,"4,393,000","New Capital City, Egypt",Office,Striple Walk
0,0,50,"12,500,000","New Capital City, Egypt",Retail,Striple Walk
3,3,155,"4,066,109","New Capital City, Egypt",Apartment,Suli Golf Residence
3,3,175,"4,543,481","New Capital City, Egypt",Apartment,Suli Golf Residence
4,3,186,"4,720,202","New Capital City, Egypt",Apartment,Suli Golf Residence
5,4,195,"5,007,119","New Capital City, Egypt",Apartment,Suli Golf Residence
5,4,215,"5,221,755","New Capital City, Egypt",Apartment,Suli Golf Residence
4,3,299,"7,730,567","New Capital City, Egypt",Duplex,Suli Golf Residence
4,4,337,"8,909,395","New Capital City, Egypt",Duplex,Suli Golf Residence
0,0,47,"4,216,000","New Capital City, Egypt",Retail,Eleven 
0,0,56,"4,895,000","New Capital City, Egypt",Retail,Eleven 
0,0,101,"8,828,000","New Capital City, Egypt",Retail,Eleven 
0,0,136,"12,200,000","New Capital City, Egypt",Retail,Eleven 
0,0,164,"14,711,000","New Capital City, Egypt",Retail,Eleven 
0,0,146,"33,245,000","New Capital City, Egypt",Retail,Eleven 
0,0,34,"4,590,000","New Capital City, Egypt",Office,6ixty Iconic Tower
0,0,79,"8,058,000","New Capital City, Egypt",Office,6ixty Iconic Tower
0,0,101,"13,231,000","New Capital City, Egypt",Office,6ixty Iconic Tower
0,0,32,"9,120,000","New Capital City, Egypt",Retail,6ixty Iconic Tower
0,0,63,"12,800,000","New Capital City, Egypt",Retail,6ixty Iconic Tower
0,0,85,"18,700,000","New Capital City, Egypt",Retail,6ixty Iconic Tower
0,0,65,"20,150,000","New Capital City, Egypt",Retail,6ixty Iconic Tower
0,0,90,"27,900,000","New Capital City, Egypt",Retail,6ixty Iconic Tower
0,0,113,"28,250,000","New Capital City, Egypt",Retail,6ixty Iconic Tower
0,0,140,"30,800,000","New Capital City, Egypt",Retail,6ixty Iconic Tower
0,0,32,"4,804,000","New Capital City, Egypt",Retail,Ezdan
0,0,45,"7,175,000","New Capital City, Egypt",Retail,Ezdan
0,0,93,"12,190,000","New Capital City, Egypt",Retail,Ezdan
0,0,93,"14,615,000","New Capital City, Egypt",Retail,Ezdan
0,0,107,"15,829,000","New Capital City, Egypt",Retail,Ezdan
0,0,110,"4,950,000","New Capital City, Egypt",Retail,Midtown Condo Mall
0,0,110,"6,270,000","New Capital City, Egypt",Retail,Midtown Condo Mall
0,0,49,"5,120,500","New Capital City, Egypt",Office,6ixty Three
0,0,80,"8,276,400","New Capital City, Egypt",Office,6ixty Three
0,0,150,"14,256,000","New Capital City, Egypt",Office,6ixty Three
0,0,171,"18,245,700","New Capital City, Egypt",Office,6ixty Three
0,0,66,"5,380,650","New Capital City, Egypt",Office,Cairo Business Plaza
0,0,77,"6,277,425","New Capital City, Egypt",Office,Cairo Business Plaza
0,0,90,"7,418,775","New Capital City, Egypt",Office,Cairo Business Plaza
0,0,100,"8,234,025","New Capital City, Egypt",Office,Cairo Business Plaza
0,0,110,"9,130,800","New Capital City, Egypt",Office,Cairo Business Plaza
0,0,130,"10,598,250","New Capital City, Egypt",Office,Cairo Business Plaza
0,0,147,"13,312,688","New Capital City, Egypt",Office,Cairo Business Plaza
0,0,155,"14,037,188","New Capital City, Egypt",Office,Cairo Business Plaza
0,0,234,"21,191,625","New Capital City, Egypt",Office,Cairo Business Plaza
0,0,250,"22,640,625","New Capital City, Egypt",Office,Cairo Business Plaza
0,0,305,"24,865,125","New Capital City, Egypt",Office,Cairo Business Plaza
0,0,57,"5,813,808","New Capital City, Egypt",Retail,Oaks Egypt 
0,0,34,"6,494,796","New Capital City, Egypt",Retail,Oaks Egypt 
0,0,85,"9,265,756","New Capital City, Egypt",Retail,Oaks Egypt 
0,0,71,"6,990,954","New Capital City, Egypt",Clinic,Podia Tower
0,0,44,"6,015,800","New Capital City, Egypt",Office,Podia Tower
0,0,33,"6,436,863","New Capital City, Egypt",Retail,Podia Tower
0,0,21,"7,319,370","New Capital City, Egypt",Retail,Podia Tower
0,0,46,"11,798,966","New Capital City, Egypt",Retail,Podia Tower
0,0,43,"18,608,312","New Capital City, Egypt",Retail,Podia Tower
0,0,72,"6,525,000","New Capital City, Egypt",Office,Citadel Commercial Complex
0,0,99,"8,849,000","New Capital City, Egypt",Office,Citadel Commercial Complex
0,0,135,"12,319,000","New Capital City, Egypt",Office,Citadel Commercial Complex
0,0,52,"7,332,000","New Capital City, Egypt",Office,Sofitel Oia Towers
0,0,82,"11,316,000","New Capital City, Egypt",Office,Sofitel Oia Towers
0,0,113,"15,594,000","New Capital City, Egypt",Office,Sofitel Oia Towers
0,0,138,"19,044,000","New Capital City, Egypt",Office,Sofitel Oia Towers
0,0,45,"13,050,000","New Capital City, Egypt",Retail,Sofitel Oia Towers
0,0,56,"16,240,000","New Capital City, Egypt",Retail,Sofitel Oia Towers
0,0,91,"26,390,000","New Capital City, Egypt",Retail,Sofitel Oia Towers
0,0,147,"42,630,000","New Capital City, Egypt",Retail,Sofitel Oia Towers
0,0,214,"62,060,000","New Capital City, Egypt",Retail,Sofitel Oia Towers
0,0,1319,"501,220,000","New Capital City, Egypt",Retail,Sofitel Oia Towers
0,0,50,"8,250,000","New Capital City, Egypt",Retail,Grand Square Mall
0,0,65,"10,397,000","New Capital City, Egypt",Retail,Granvia Mall Serrano
0,0,93,"10,800,000","New Capital City, Egypt",Retail,Granvia Mall Serrano
0,0,84,"23,765,000","New Capital City, Egypt",Retail,Granvia Mall Serrano
0,0,214,"25,760,000","New Capital City, Egypt",Retail,Granvia Mall Serrano
4,3,400,"20,400,000","New Capital City, Egypt",Villa,Midtown Solo
0,0,118,"12,826,600","New Capital City, Egypt",Office,Infinity Tower
0,0,189,"20,544,300","New Capital City, Egypt",Office,Infinity Tower
0,0,170,"21,710,870","New Capital City, Egypt",Office,Infinity Tower
5,6,425,"22,550,000","New Capital City, Egypt",Villa,La Verde Casette 
4,4,340,"17,160,000","New Capital City, Egypt",Twinhouse,La Verde Casette 
4,4,284,"14,575,000","New Capital City, Egypt",Townhouse,La Verde Casette 
0,0,167,"27,637,500","New Capital City, Egypt",Retail,Catalan Mall
0,0,265,"37,500,150","New Capital City, Egypt",Duplex,Midtown Solo Mall
0,0,1250,"150,000,000","New Capital City, Egypt",Office,Midtown Solo Mall
0,0,31,"1,705,000","New Capital City, Egypt",Office,Paris Mall
0,0,33,"4,125,000","New Capital City, Egypt",Retail,Paris Mall
2,2,138,"3,611,360","New Capital City, Egypt",Apartment,Botanica Residential
2,3,156,"3,990,400","New Capital City, Egypt",Apartment,Botanica Residential
3,3,183,"4,558,960","New Capital City, Egypt",Apartment,Botanica Residential
3,3,160,"5,091,900","New Capital City, Egypt",Apartment,Botanica Residential
3,3,180,"5,165,000","New Capital City, Egypt",Apartment,Botanica Residential
0,0,205,"5,478,750","New Capital City, Egypt",Apartment,Botanica Residential
3,3,227,"5,860,880","New Capital City, Egypt",Apartment,Botanica Residential
3,3,145,"2,098,687","New Capital City, Egypt",Apartment,Botanica Residential
4,4,302,"7,043,320","New Capital City, Egypt",Duplex,Botanica Residential
3,3,318,"7,484,610","New Capital City, Egypt",Duplex,Botanica Residential
4,5,342,"8,300,850","New Capital City, Egypt",Duplex,Botanica Residential
0,0,369,"8,561,540","New Capital City, Egypt",Duplex,Botanica Residential
6,5,397,"9,196,020","New Capital City, Egypt",Duplex,Botanica Residential
5,4,403,"9,702,940","New Capital City, Egypt",Duplex,Botanica Residential
4,4,401,"12,151,810","New Capital City, Egypt",Duplex,Botanica Residential
3,3,160,"4,697,000","New Capital City, Egypt",Apartment,Serrano
3,3,221,"6,294,000","New Capital City, Egypt",Apartment,Serrano
3,3,251,"7,116,000","New Capital City, Egypt",Apartment,Serrano
2,1,130,"2,275,000","New Capital City, Egypt",Apartment,Serrano
2,1,99,"2,551,923","New Capital City, Egypt",Apartment,Ri8
3,2,141,"3,321,255","New Capital City, Egypt",Apartment,Ri8
3,3,152,"3,757,744","New Capital City, Egypt",Apartment,Ri8
3,3,166,"3,864,000","New Capital City, Egypt",Apartment,Ri8
2,3,125,"4,346,667","New Capital City, Egypt",Apartment,Ri8
3,3,156,"4,458,380","New Capital City, Egypt",Apartment,Ri8
3,3,168,"4,505,292","New Capital City, Egypt",Apartment,Ri8
4,3,227,"5,725,394","New Capital City, Egypt",Apartment,Ri8
4,3,227,"6,696,441","New Capital City, Egypt",Apartment,Ri8
4,4,310,"8,391,111","New Capital City, Egypt",Duplex,Ri8
2,2,141,"3,800,910","New Capital City, Egypt",Apartment,The Loft 
3,2,173,"4,469,002","New Capital City, Egypt",Apartment,The Loft 
3,3,221,"4,773,156","New Capital City, Egypt",Apartment,The Loft 
3,2,183,"4,855,744","New Capital City, Egypt",Apartment,The Loft 
3,3,198,"5,443,319","New Capital City, Egypt",Apartment,The Loft 
